time;V(Net-_D1-K_);V(Net-_U2-+_);
0.0131224;11.5108;2.466;
0.0131424;11.5062;2.5441;
0.0131624;11.5016;2.62205;
0.0131824;11.497;2.69984;
0.0132024;11.4924;2.77748;
0.0132224;11.4878;2.85496;
0.0132424;11.4832;2.93229;
0.0132624;11.4786;3.00946;
0.0132824;11.474;3.08648;
0.0133024;11.4694;3.16335;
0.0133224;11.4648;3.24006;
0.0133424;11.4602;3.31661;
0.0133624;11.4556;3.39302;
0.0133824;11.4511;3.46927;
0.0134024;11.4465;3.54537;
0.0134224;11.4419;3.62132;
0.0134424;11.4373;3.69712;
0.0134624;11.4328;3.77276;
0.0134824;11.4282;3.84825;
0.0135024;11.4236;3.92359;
0.0135224;11.419;3.99879;
0.0135424;11.4145;4.07383;
0.0135624;11.4099;4.14872;
0.0135824;11.4053;4.22346;
0.0136024;11.4008;4.29806;
0.0136224;11.3962;4.3725;
0.0136424;11.3917;4.44679;
0.0136624;11.3871;4.52094;
0.0136824;11.3826;4.59494;
0.0137024;11.378;4.66879;
0.0137224;11.3735;4.74249;
0.0137424;11.3689;4.81605;
0.0137624;11.3644;4.88946;
0.0137824;11.3598;4.96272;
0.0138024;11.3553;5.03583;
0.0138224;11.3507;5.1088;
0.0138424;11.3462;5.18163;
0.0138624;11.3417;5.2543;
0.0138824;11.3371;5.32684;
0.0139024;11.3326;5.39923;
0.0139224;11.3281;5.47147;
0.0139424;11.3235;5.54357;
0.0139624;11.319;5.61552;
0.0139824;11.3145;5.68733;
0.014;11.3105;5.75041;
0.0140001;11.3105;5.75142;
0.0140003;11.3104;5.7531;
0.0140007;11.3103;5.75483;
0.014001;11.3103;5.75495;
0.0140011;11.3102;5.75426;
0.0140012;11.3102;5.75299;
0.0140016;11.3101;5.75088;
0.0140022;11.31;5.74745;
0.0140035;11.3097;5.74131;
0.014006;11.3091;5.72917;
0.0140112;11.308;5.70486;
0.0140214;11.3056;5.65631;
0.0140414;11.3011;5.56159;
0.0140614;11.2966;5.46708;
0.0140814;11.2921;5.37275;
0.0141014;11.2876;5.27861;
0.0141214;11.2831;5.18466;
0.0141414;11.2785;5.0909;
0.0141614;11.274;4.99731;
0.0141814;11.2695;4.90393;
0.0142014;11.265;4.81072;
0.0142214;11.2605;4.71771;
0.0142414;11.256;4.62487;
0.0142614;11.2515;4.53223;
0.0142814;11.247;4.43977;
0.0143014;11.2425;4.34749;
0.0143214;11.238;4.2554;
0.0143414;11.2335;4.16349;
0.0143614;11.229;4.07177;
0.0143814;11.2245;3.98023;
0.0144014;11.2201;3.88887;
0.0144214;11.2156;3.79769;
0.0144414;11.2111;3.7067;
0.0144614;11.2066;3.61589;
0.0144814;11.2021;3.52526;
0.0145014;11.1976;3.43481;
0.0145214;11.1932;3.34454;
0.0145414;11.1887;3.25445;
0.0145614;11.1842;3.16455;
0.0145814;11.1797;3.07482;
0.0146014;11.1753;2.98527;
0.0146214;11.1708;2.8959;
0.0146414;11.1663;2.80671;
0.0146614;11.1619;2.7177;
0.0146814;11.1574;2.62886;
0.0147014;11.1529;2.5402;
0.0147214;11.1485;2.45172;
0.0147414;11.144;2.36342;
0.0147614;11.1396;2.27529;
0.0147814;11.1351;2.18734;
0.0148014;11.1306;2.09956;
0.0148214;11.1262;2.01197;
0.0148414;11.1217;1.92454;
0.0148614;11.1173;1.83729;
0.0148814;11.1129;1.75021;
0.0149014;11.1084;1.66331;
0.0149214;11.104;1.57658;
0.0149414;11.0995;1.49003;
0.0149614;11.0951;1.40365;
0.0149814;11.0907;1.31744;
0.015001;11.0863;1.23312;
0.0150011;11.0863;1.23204;
0.0150013;11.0862;1.23021;
0.0150017;11.0861;1.22819;
0.015002;11.0861;1.22786;
0.0150021;11.0861;1.22849;
0.0150022;11.086;1.22965;
0.0150026;11.086;1.23153;
0.0150032;11.0858;1.2345;
0.0150045;11.0855;1.23972;
0.015007;11.085;1.25002;
0.0150122;11.0838;1.27067;
0.0150224;11.0816;1.31189;
0.0150424;11.0771;1.39231;
0.0150624;11.0727;1.47255;
0.0150824;11.0683;1.55265;
0.0151024;11.0638;1.63257;
0.0151224;11.0594;1.71235;
0.0151424;11.055;1.79195;
0.0151624;11.0506;1.87141;
0.0151824;11.0462;1.9507;
0.0152024;11.0417;2.02983;
0.0152224;11.0373;2.10881;
0.0152424;11.0329;2.18763;
0.0152624;11.0285;2.26629;
0.0152824;11.0241;2.34479;
0.0153024;11.0197;2.42314;
0.0153224;11.0153;2.50133;
0.0153424;11.0109;2.57936;
0.0153624;11.0065;2.65724;
0.0153824;11.0021;2.73496;
0.0154024;10.9977;2.81253;
0.0154224;10.9933;2.88994;
0.0154424;10.9889;2.9672;
0.0154624;10.9845;3.0443;
0.0154824;10.9801;3.12125;
0.0155024;10.9757;3.19804;
0.0155224;10.9713;3.27469;
0.0155424;10.9669;3.35117;
0.0155624;10.9625;3.42751;
0.0155824;10.9581;3.50369;
0.0156024;10.9538;3.57972;
0.0156224;10.9494;3.6556;
0.0156424;10.945;3.73133;
0.0156624;10.9406;3.80691;
0.0156824;10.9362;3.88233;
0.0157024;10.9319;3.95761;
0.0157224;10.9275;4.03273;
0.0157424;10.9231;4.1077;
0.0157624;10.9188;4.18253;
0.0157824;10.9144;4.2572;
0.0158024;10.91;4.33173;
0.0158224;10.9057;4.4061;
0.0158424;10.9013;4.48033;
0.0158624;10.8969;4.55441;
0.0158824;10.8926;4.62834;
0.0159024;10.8882;4.70213;
0.0159224;10.8839;4.77576;
0.0159424;10.8795;4.84925;
0.0159624;10.8752;4.92259;
0.0159824;10.8708;4.99579;
0.016;10.867;5.06008;
0.0160001;10.867;5.06109;
0.0160003;10.8669;5.06279;
0.0160007;10.8668;5.06455;
0.016001;10.8668;5.06469;
0.0160011;10.8668;5.06401;
0.0160012;10.8667;5.06274;
0.0160016;10.8667;5.06066;
0.0160022;10.8665;5.05727;
0.0160035;10.8662;5.05122;
0.016006;10.8657;5.03926;
0.0160112;10.8646;5.0153;
0.0160214;10.8623;4.96746;
0.0160414;10.858;4.87412;
0.0160614;10.8537;4.78098;
0.0160814;10.8493;4.68802;
0.0161014;10.845;4.59525;
0.0161214;10.8406;4.50266;
0.0161414;10.8363;4.41026;
0.0161614;10.832;4.31804;
0.0161814;10.8276;4.22601;
0.0162014;10.8233;4.13416;
0.0162214;10.819;4.0425;
0.0162414;10.8147;3.95101;
0.0162614;10.8103;3.85971;
0.0162814;10.806;3.76859;
0.0163014;10.8017;3.67766;
0.0163214;10.7974;3.58691;
0.0163414;10.7931;3.49634;
0.0163614;10.7887;3.40594;
0.0163814;10.7844;3.31573;
0.0164014;10.7801;3.2257;
0.0164214;10.7758;3.13585;
0.0164414;10.7715;3.04618;
0.0164614;10.7672;2.95669;
0.0164814;10.7629;2.86738;
0.0165014;10.7586;2.77824;
0.0165214;10.7543;2.68929;
0.0165414;10.75;2.60051;
0.0165614;10.7457;2.51191;
0.0165814;10.7414;2.42348;
0.0166014;10.7371;2.33524;
0.0166214;10.7328;2.24717;
0.0166414;10.7285;2.15927;
0.0166614;10.7242;2.07155;
0.0166814;10.7199;1.98401;
0.0167014;10.7156;1.89664;
0.0167214;10.7113;1.80944;
0.0167414;10.7071;1.72242;
0.0167614;10.7028;1.63558;
0.0167814;10.6985;1.5489;
0.0168014;10.6942;1.4624;
0.0168214;10.6899;1.37608;
0.0168414;10.6857;1.28992;
0.0168614;10.6814;1.20394;
0.0168814;10.6771;1.11813;
0.0169014;10.6728;1.03249;
0.0169214;10.6686;0.947024;
0.0169414;10.6643;0.861727;
0.0169614;10.66;0.776601;
0.0169814;10.6558;0.691644;
0.017001;10.6516;0.608551;
0.0170011;10.6516;0.607479;
0.0170013;10.6515;0.605662;
0.0170017;10.6515;0.603668;
0.017002;10.6514;0.603354;
0.0170021;10.6514;0.603991;
0.0170022;10.6513;0.605162;
0.0170026;10.6513;0.60706;
0.0170032;10.6511;0.610071;
0.0170045;10.6509;0.615371;
0.017007;10.6503;0.625834;
0.0170122;10.6492;0.646796;
0.0170224;10.647;0.688659;
0.0170424;10.6428;0.770322;
0.0170624;10.6385;0.851808;
0.0170824;10.6343;0.933144;
0.0171024;10.63;1.01431;
0.0171224;10.6258;1.09532;
0.0171424;10.6215;1.17615;
0.0171624;10.6173;1.25684;
0.0171824;10.613;1.33736;
0.0172024;10.6088;1.41772;
0.0172224;10.6045;1.49792;
0.0172424;10.6003;1.57796;
0.0172624;10.5961;1.65783;
0.0172824;10.5918;1.73756;
0.0173024;10.5876;1.81711;
0.0173224;10.5834;1.89652;
0.0173424;10.5791;1.97576;
0.0173624;10.5749;2.05484;
0.0173824;10.5707;2.13377;
0.0174024;10.5664;2.21254;
0.0174224;10.5622;2.29115;
0.0174424;10.558;2.3696;
0.0174624;10.5538;2.4479;
0.0174824;10.5495;2.52604;
0.0175024;10.5453;2.60402;
0.0175224;10.5411;2.68185;
0.0175424;10.5369;2.75952;
0.0175624;10.5327;2.83704;
0.0175824;10.5285;2.9144;
0.0176024;10.5243;2.99161;
0.0176224;10.52;3.06867;
0.0176424;10.5158;3.14557;
0.0176624;10.5116;3.22231;
0.0176824;10.5074;3.29891;
0.0177024;10.5032;3.37535;
0.0177224;10.499;3.45164;
0.0177424;10.4948;3.52777;
0.0177624;10.4906;3.60375;
0.0177824;10.4864;3.67958;
0.0178024;10.4822;3.75526;
0.0178224;10.478;3.83079;
0.0178424;10.4739;3.90617;
0.0178624;10.4697;3.9814;
0.0178824;10.4655;4.05647;
0.0179024;10.4613;4.1314;
0.0179224;10.4571;4.20617;
0.0179424;10.4529;4.2808;
0.0179624;10.4488;4.35528;
0.0179824;10.4446;4.42961;
0.018;10.4409;4.4949;
0.0180001;10.4409;4.49592;
0.0180003;10.4408;4.49763;
0.0180007;10.4408;4.49941;
0.018001;10.4407;4.49957;
0.0180011;10.4407;4.49889;
0.0180012;10.4406;4.49763;
0.0180016;10.4406;4.49556;
0.0180022;10.4404;4.49221;
0.0180035;10.4402;4.48624;
0.018006;10.4396;4.47442;
0.0180112;10.4386;4.45075;
0.0180214;10.4364;4.40348;
0.0180414;10.4323;4.31127;
0.0180614;10.4281;4.21926;
0.0180814;10.4239;4.12741;
0.0181014;10.4197;4.03577;
0.0181214;10.4156;3.94429;
0.0181414;10.4114;3.85301;
0.0181614;10.4072;3.7619;
0.0181814;10.4031;3.67099;
0.0182014;10.3989;3.58024;
0.0182214;10.3948;3.48969;
0.0182414;10.3906;3.39931;
0.0182614;10.3865;3.30911;
0.0182814;10.3823;3.21909;
0.0183014;10.3781;3.12926;
0.0183214;10.374;3.0396;
0.0183414;10.3698;2.95012;
0.0183614;10.3657;2.86082;
0.0183814;10.3616;2.7717;
0.0184014;10.3574;2.68276;
0.0184214;10.3533;2.59399;
0.0184414;10.3491;2.5054;
0.0184614;10.345;2.41699;
0.0184814;10.3409;2.32876;
0.0185014;10.3367;2.2407;
0.0185214;10.3326;2.15282;
0.0185414;10.3285;2.06511;
0.0185614;10.3243;1.97758;
0.0185814;10.3202;1.89023;
0.0186014;10.3161;1.80304;
0.0186214;10.3119;1.71604;
0.0186414;10.3078;1.6292;
0.0186614;10.3037;1.54254;
0.0186814;10.2996;1.45606;
0.0187014;10.2955;1.36974;
0.0187214;10.2913;1.2836;
0.0187414;10.2872;1.19763;
0.0187614;10.2831;1.11183;
0.0187814;10.279;1.02621;
0.0188014;10.2749;0.940751;
0.0188214;10.2708;0.855467;
0.0188414;10.2667;0.770352;
0.0188614;10.2626;0.685409;
0.0188814;10.2585;0.600634;
0.0189014;10.2544;0.516029;
0.0189214;10.2503;0.431593;
0.0189414;10.2462;0.347326;
0.0189614;10.2421;0.263228;
0.0189814;10.238;0.179297;
0.019001;10.2339;0.0972075;
0.0190011;10.2339;0.0961403;
0.0190013;10.2339;0.0943332;
0.0190017;10.2338;0.0923603;
0.019002;10.2337;0.0920609;
0.0190021;10.2337;0.0927023;
0.0190022;10.2337;0.0938814;
0.0190026;10.2336;0.0957963;
0.0190032;10.2335;0.0988399;
0.0190045;10.2332;0.104205;
0.019007;10.2327;0.114799;
0.0190122;10.2317;0.136022;
0.0190224;10.2296;0.178408;
0.0190424;10.2255;0.26109;
0.0190624;10.2214;0.343594;
0.0190824;10.2173;0.425945;
0.0191024;10.2132;0.508121;
0.0191224;10.2091;0.590142;
0.0191424;10.205;0.67199;
0.0191624;10.201;0.753684;
0.0191824;10.1969;0.835206;
0.0192024;10.1928;0.916572;
0.0192224;10.1887;0.997769;
0.0192424;10.1847;1.07881;
0.0192624;10.1806;1.15968;
0.0192824;10.1765;1.2404;
0.0193024;10.1724;1.32095;
0.0193224;10.1684;1.40135;
0.0193424;10.1643;1.48158;
0.0193624;10.1602;1.56165;
0.0193824;10.1562;1.64156;
0.0194024;10.1521;1.72131;
0.0194224;10.1481;1.8009;
0.0194424;10.144;1.88034;
0.0194624;10.1399;1.95961;
0.0194824;10.1359;2.03873;
0.0195024;10.1318;2.11769;
0.0195224;10.1278;2.19649;
0.0195424;10.1237;2.27513;
0.0195624;10.1197;2.35362;
0.0195824;10.1156;2.43194;
0.0196024;10.1116;2.51012;
0.0196224;10.1075;2.58813;
0.0196424;10.1035;2.66599;
0.0196624;10.0995;2.7437;
0.0196824;10.0954;2.82125;
0.0197024;10.0914;2.89864;
0.0197224;10.0874;2.97588;
0.0197424;10.0833;3.05297;
0.0197624;10.0793;3.1299;
0.0197824;10.0753;3.20668;
0.0198024;10.0712;3.2833;
0.0198224;10.0672;3.35977;
0.0198424;10.0632;3.43609;
0.0198624;10.0591;3.51226;
0.0198824;10.0551;3.58827;
0.0199024;10.0511;3.66413;
0.0199224;10.0471;3.73984;
0.0199424;10.0431;3.8154;
0.0199624;10.0391;3.89081;
0.0199824;10.035;3.96607;
0.02;10.0315;4.03217;
0.0200001;10.0315;4.03319;
0.0200003;10.0314;4.03492;
0.0200007;10.0314;4.03672;
0.020001;10.0313;4.03689;
0.0200011;10.0313;4.03621;
0.0200012;10.0313;4.03496;
0.0200016;10.0312;4.03291;
0.0200022;10.0311;4.02959;
0.0200035;10.0308;4.02367;
0.020006;10.0303;4.01197;
0.0200112;10.0293;3.98854;
0.0200214;10.0272;3.94174;
0.0200414;10.0232;3.85046;
0.0200614;10.0192;3.75936;
0.0200814;10.0152;3.66844;
0.0201014;10.0112;3.57771;
0.0201214;10.0072;3.48715;
0.0201414;10.0032;3.39678;
0.0201614;9.99918;3.30659;
0.0201814;9.99518;3.21658;
0.0202014;9.99118;3.12674;
0.0202214;9.98718;3.0371;
0.0202414;9.98319;2.94762;
0.0202614;9.9792;2.85833;
0.0202814;9.97521;2.76921;
0.0203014;9.97122;2.68027;
0.0203214;9.96723;2.59151;
0.0203414;9.96324;2.50293;
0.0203614;9.95926;2.41452;
0.0203814;9.95528;2.32629;
0.0204014;9.95129;2.23824;
0.0204214;9.94731;2.15036;
0.0204414;9.94334;2.06266;
0.0204614;9.93936;1.97514;
0.0204814;9.93538;1.88778;
0.0205014;9.93141;1.80061;
0.0205214;9.92744;1.7136;
0.0205414;9.92347;1.62678;
0.0205614;9.9195;1.54012;
0.0205814;9.91553;1.45364;
0.0206014;9.91157;1.36733;
0.0206214;9.9076;1.28119;
0.0206414;9.90364;1.19523;
0.0206614;9.89968;1.10943;
0.0206814;9.89572;1.02381;
0.0207014;9.89177;0.938363;
0.0207214;9.88781;0.853082;
0.0207414;9.88386;0.767974;
0.0207614;9.8799;0.683034;
0.0207814;9.87595;0.598265;
0.0208014;9.872;0.513664;
0.0208214;9.86805;0.429233;
0.0208414;9.86411;0.344971;
0.0208614;9.86016;0.260877;
0.0208814;9.85622;0.176951;
0.0209014;9.85228;0.0931927;
0.0209214;9.84834;0.00960156;
0.0209414;9.8444;-0.0738221;
0.0209614;9.84046;-0.15708;
0.0209814;9.83653;-0.24017;
0.021001;9.83267;-0.321438;
0.0210011;9.83265;-0.322501;
0.0210013;9.83261;-0.3243;
0.0210017;9.83253;-0.326256;
0.021002;9.83247;-0.326543;
0.0210021;9.83246;-0.325898;
0.0210022;9.83243;-0.324713;
0.0210026;9.83236;-0.322784;
0.0210032;9.83224;-0.319714;
0.0210045;9.83199;-0.314295;
0.021007;9.83148;-0.303594;
0.0210122;9.83048;-0.282157;
0.0210224;9.82846;-0.239343;
0.0210424;9.82453;-0.155826;
0.0210624;9.8206;-0.0724889;
0.0210824;9.81668;0.0106939;
0.0211024;9.81275;0.0936989;
0.0211224;9.80883;0.176549;
0.0211424;9.8049;0.259223;
0.0211624;9.80098;0.341741;
0.0211824;9.79706;0.424086;
0.0212024;9.79314;0.506275;
0.0212224;9.78923;0.588291;
0.0212424;9.78531;0.670151;
0.0212624;9.7814;0.751841;
0.0212824;9.77749;0.833373;
0.0213024;9.77358;0.914737;
0.0213224;9.76967;0.995944;
0.0213424;9.76576;1.07698;
0.0213624;9.76186;1.15787;
0.0213824;9.75795;1.23858;
0.0214024;9.75405;1.31914;
0.0214224;9.75015;1.39953;
0.0214424;9.74625;1.47977;
0.0214624;9.74235;1.55985;
0.0214824;9.73846;1.63976;
0.0215024;9.73456;1.71952;
0.0215224;9.73067;1.79911;
0.0215424;9.72678;1.87855;
0.0215624;9.72289;1.95783;
0.0215824;9.719;2.03695;
0.0216024;9.71511;2.11591;
0.0216224;9.71123;2.19471;
0.0216424;9.70734;2.27336;
0.0216624;9.70346;2.35185;
0.0216824;9.69958;2.43018;
0.0217024;9.6957;2.50836;
0.0217224;9.69182;2.58638;
0.0217424;9.68795;2.66424;
0.0217624;9.68407;2.74195;
0.0217824;9.6802;2.8195;
0.0218024;9.67633;2.8969;
0.0218224;9.67246;2.97414;
0.0218424;9.66859;3.05123;
0.0218624;9.66473;3.12817;
0.0218824;9.66086;3.20495;
0.0219024;9.657;3.28158;
0.0219224;9.65313;3.35805;
0.0219424;9.64927;3.43437;
0.0219624;9.64542;3.51054;
0.0219824;9.64156;3.58656;
0.022;9.63816;3.65333;
0.0220001;9.63815;3.65436;
0.0220003;9.63811;3.65609;
0.0220007;9.63803;3.6579;
0.022001;9.63797;3.65808;
0.0220011;9.63796;3.65741;
0.0220012;9.63793;3.65617;
0.0220016;9.63786;3.65413;
0.0220022;9.63774;3.65083;
0.0220035;9.63749;3.64496;
0.022006;9.637;3.63336;
0.0220112;9.63601;3.61012;
0.0220214;9.63404;3.56371;
0.0220414;9.63019;3.47318;
0.0220614;9.62634;3.38284;
0.0220814;9.62249;3.29267;
0.0221014;9.61864;3.20269;
0.0221214;9.61479;3.11288;
0.0221414;9.61095;3.02326;
0.0221614;9.6071;2.93381;
0.0221814;9.60326;2.84455;
0.0222014;9.59942;2.75546;
0.0222214;9.59558;2.66655;
0.0222414;9.59174;2.57781;
0.0222614;9.58791;2.48926;
0.0222814;9.58407;2.40088;
0.0223014;9.58024;2.31268;
0.0223214;9.57641;2.22465;
0.0223414;9.57258;2.1368;
0.0223614;9.56875;2.04913;
0.0223814;9.56492;1.96163;
0.0224014;9.5611;1.87431;
0.0224214;9.55728;1.78716;
0.0224414;9.55345;1.70018;
0.0224614;9.54963;1.61338;
0.0224814;9.54581;1.52675;
0.0225014;9.542;1.44029;
0.0225214;9.53818;1.35401;
0.0225414;9.53437;1.2679;
0.0225614;9.53055;1.18196;
0.0225814;9.52674;1.0962;
0.0226014;9.52293;1.0106;
0.0226214;9.51912;0.925178;
0.0226414;9.51532;0.839924;
0.0226614;9.51151;0.754841;
0.0226814;9.50771;0.669928;
0.0227014;9.5039;0.585185;
0.0227214;9.5001;0.500611;
0.0227414;9.4963;0.416206;
0.0227614;9.49251;0.331969;
0.0227814;9.48871;0.247902;
0.0228014;9.48492;0.164001;
0.0228214;9.48112;0.0802691;
0.0228414;9.47733;-0.0032963;
0.0228614;9.47354;-0.0866942;
0.0228814;9.46975;-0.169926;
0.0229014;9.46596;-0.252991;
0.0229214;9.46218;-0.33589;
0.0229414;9.4584;-0.418624;
0.0229614;9.45461;-0.501192;
0.0229814;9.45083;-0.583595;
0.023001;9.44713;-0.664191;
0.0230011;9.44711;-0.66525;
0.0230013;9.44707;-0.667042;
0.0230017;9.447;-0.668985;
0.023002;9.44694;-0.669261;
0.0230021;9.44692;-0.668614;
0.0230022;9.44689;-0.667422;
0.0230026;9.44683;-0.665483;
0.0230032;9.44671;-0.662391;
0.0230045;9.44647;-0.656928;
0.023007;9.44599;-0.64614;
0.0230122;9.44502;-0.624527;
0.0230224;9.44308;-0.581362;
0.0230424;9.43931;-0.497162;
0.0230624;9.43553;-0.413143;
0.0230824;9.43176;-0.32928;
0.0231024;9.42799;-0.245595;
0.0231224;9.42422;-0.162068;
0.0231424;9.42045;-0.0787165;
0.0231624;9.41668;0.00447703;
0.0231824;9.41292;0.087496;
0.0232024;9.40915;0.170357;
0.0232224;9.40539;0.253045;
0.0232424;9.40163;0.335574;
0.0232624;9.39787;0.417933;
0.0232824;9.39411;0.500132;
0.0233024;9.39035;0.582162;
0.0233224;9.3866;0.664033;
0.0233424;9.38284;0.745736;
0.0233624;9.37909;0.82728;
0.0233824;9.37534;0.908657;
0.0234024;9.37159;0.989875;
0.0234224;9.36784;1.07093;
0.0234424;9.3641;1.15182;
0.0234624;9.36035;1.23255;
0.0234824;9.35661;1.31312;
0.0235024;9.35287;1.39353;
0.0235224;9.34912;1.47378;
0.0235424;9.34539;1.55386;
0.0235624;9.34165;1.63379;
0.0235824;9.33791;1.71356;
0.0236024;9.33418;1.79316;
0.0236224;9.33045;1.87261;
0.0236424;9.32671;1.9519;
0.0236624;9.32298;2.03103;
0.0236824;9.31926;2.11001;
0.0237024;9.31553;2.18882;
0.0237224;9.3118;2.26748;
0.0237424;9.30808;2.34598;
0.0237624;9.30436;2.42433;
0.0237824;9.30064;2.50251;
0.0238024;9.29692;2.58055;
0.0238224;9.2932;2.65842;
0.0238424;9.28948;2.73614;
0.0238624;9.28577;2.81371;
0.0238824;9.28205;2.89112;
0.0239024;9.27834;2.96837;
0.0239224;9.27463;3.04547;
0.0239424;9.27092;3.12242;
0.0239624;9.26721;3.19921;
0.0239824;9.26351;3.27585;
0.024;9.26025;3.34317;
0.0240001;9.26023;3.3442;
0.0240003;9.26019;3.34593;
0.0240007;9.26012;3.34776;
0.024001;9.26006;3.34795;
0.0240011;9.26005;3.34728;
0.0240012;9.26002;3.34604;
0.0240016;9.25996;3.34401;
0.0240022;9.25984;3.34074;
0.0240035;9.2596;3.33491;
0.024006;9.25913;3.32338;
0.0240112;9.25818;3.30031;
0.0240214;9.25628;3.25421;
0.0240414;9.25258;3.1643;
0.0240614;9.24888;3.07458;
0.0240814;9.24518;2.98502;
0.0241014;9.24149;2.89566;
0.0241214;9.23779;2.80646;
0.0241414;9.2341;2.71745;
0.0241614;9.2304;2.62862;
0.0241814;9.22671;2.53996;
0.0242014;9.22302;2.45148;
0.0242214;9.21933;2.36318;
0.0242414;9.21565;2.27505;
0.0242614;9.21196;2.1871;
0.0242814;9.20828;2.09932;
0.0243014;9.20459;2.01173;
0.0243214;9.20091;1.9243;
0.0243414;9.19723;1.83705;
0.0243614;9.19356;1.74998;
0.0243814;9.18988;1.66308;
0.0244014;9.1862;1.57635;
0.0244214;9.18253;1.48979;
0.0244414;9.17886;1.40341;
0.0244614;9.17519;1.3172;
0.0244814;9.17152;1.23116;
0.0245014;9.16785;1.1453;
0.0245214;9.16418;1.05961;
0.0245414;9.16052;0.974086;
0.0245614;9.15685;0.888734;
0.0245814;9.15319;0.803554;
0.0246014;9.14953;0.718543;
0.0246214;9.14587;0.633703;
0.0246414;9.14222;0.549031;
0.0246614;9.13856;0.46453;
0.0246814;9.1349;0.380197;
0.0247014;9.13125;0.296033;
0.0247214;9.1276;0.212036;
0.0247414;9.12395;0.128208;
0.0247614;9.1203;0.0445468;
0.0247814;9.11665;-0.0389466;
0.0248014;9.11301;-0.122274;
0.0248214;9.10936;-0.205434;
0.0248414;9.10572;-0.288428;
0.0248614;9.10208;-0.371257;
0.0248814;9.09844;-0.45392;
0.0249014;9.0948;-0.536417;
0.0249214;9.09116;-0.61875;
0.0249414;9.08753;-0.700918;
0.0249614;9.08389;-0.782923;
0.0249814;9.08026;-0.864763;
0.025001;9.0767;-0.944808;
0.0250011;9.07668;-0.945865;
0.0250013;9.07665;-0.947651;
0.0250017;9.07657;-0.949582;
0.025002;9.07652;-0.94985;
0.0250021;9.0765;-0.949201;
0.0250022;9.07648;-0.948005;
0.0250026;9.07642;-0.946056;
0.0250032;9.0763;-0.942946;
0.0250045;9.07607;-0.937448;
0.025007;9.0756;-0.926587;
0.0250122;9.07468;-0.904831;
0.0250224;9.07282;-0.86138;
0.0250424;9.06919;-0.776619;
0.0250624;9.06556;-0.692042;
0.0250824;9.06194;-0.607622;
0.0251024;9.05831;-0.523381;
0.0251224;9.05469;-0.439298;
0.0251424;9.05107;-0.355393;
0.0251624;9.04745;-0.271647;
0.0251824;9.04383;-0.188076;
0.0252024;9.04021;-0.104665;
0.0252224;9.0366;-0.0214272;
0.0252424;9.03298;0.0616507;
0.0252624;9.02937;0.144556;
0.0252824;9.02576;0.227302;
0.0253024;9.02215;0.309877;
0.0253224;9.01854;0.392292;
0.0253424;9.01494;0.474538;
0.0253624;9.01133;0.556624;
0.0253824;9.00773;0.638542;
0.0254024;9.00412;0.720299;
0.0254224;9.00052;0.801891;
0.0254424;8.99692;0.883322;
0.0254624;8.99333;0.964587;
0.0254824;8.98973;1.04569;
0.0255024;8.98613;1.12663;
0.0255224;8.98254;1.20742;
0.0255424;8.97895;1.28803;
0.0255624;8.97536;1.36849;
0.0255824;8.97177;1.44879;
0.0256024;8.96818;1.52893;
0.0256224;8.96459;1.6089;
0.0256424;8.96101;1.68872;
0.0256624;8.95743;1.76838;
0.0256824;8.95384;1.84788;
0.0257024;8.95026;1.92722;
0.0257224;8.94668;2.0064;
0.0257424;8.9431;2.08542;
0.0257624;8.93953;2.16429;
0.0257824;8.93595;2.24299;
0.0258024;8.93238;2.32154;
0.0258224;8.92881;2.39994;
0.0258424;8.92524;2.47817;
0.0258624;8.92167;2.55625;
0.0258824;8.9181;2.63418;
0.0259024;8.91453;2.71194;
0.0259224;8.91097;2.78956;
0.0259424;8.9074;2.86702;
0.0259624;8.90384;2.94432;
0.0259824;8.90028;3.02147;
0.026;8.89715;3.08923;
0.0260001;8.89713;3.09026;
0.0260003;8.8971;3.092;
0.0260007;8.89702;3.09384;
0.026001;8.89697;3.09404;
0.0260011;8.89696;3.09337;
0.0260012;8.89693;3.09214;
0.0260016;8.89687;3.09012;
0.0260022;8.89676;3.08686;
0.0260035;8.89653;3.08106;
0.026006;8.89607;3.0696;
0.0260112;8.89516;3.04665;
0.0260214;8.89334;3.00082;
0.0260414;8.88978;2.91141;
0.0260614;8.88623;2.82219;
0.0260814;8.88268;2.73315;
0.0261014;8.87912;2.64428;
0.0261214;8.87557;2.55559;
0.0261414;8.87202;2.46708;
0.0261614;8.86847;2.37875;
0.0261814;8.86493;2.29059;
0.0262014;8.86138;2.20261;
0.0262214;8.85784;2.1148;
0.0262414;8.8543;2.02717;
0.0262614;8.85076;1.93972;
0.0262814;8.84722;1.85243;
0.0263014;8.84368;1.76533;
0.0263214;8.84014;1.6784;
0.0263414;8.83661;1.59164;
0.0263614;8.83307;1.50505;
0.0263814;8.82954;1.41864;
0.0264014;8.82601;1.3324;
0.0264214;8.82248;1.24634;
0.0264414;8.81895;1.16044;
0.0264614;8.81542;1.07472;
0.0264814;8.8119;0.989164;
0.0265014;8.80837;0.903784;
0.0265214;8.80485;0.818573;
0.0265414;8.80133;0.733533;
0.0265614;8.79781;0.648662;
0.0265814;8.79429;0.563962;
0.0266014;8.79077;0.479429;
0.0266214;8.78726;0.395067;
0.0266414;8.78374;0.310873;
0.0266614;8.78023;0.226847;
